[W],[Ta],[Tr],[R],total_count,R_avg_cluster_size,Ta_avg_cluster_size,Tr_avg_cluster_size,W_avg_cluster_size,num_cluster_types,max_cluster_size,R_no_of_cluster,Ta_no_of_cluster,Tr_no_of_cluster,W_no_of_cluster,R_max_cluster_size,Ta_max_cluster_size,Tr_max_cluster_size,W_max_cluster_size,deltaGmin,A2_normalized
4.0,8.0,4.0,10.0,26,2.25,2.0,0.0,0.0,4,3,4,1,0,0,3,2,0,0,-14.877921577777775,0.11112843744671498
4.0,8.0,4.0,10.0,26,3.0,2.5,0.0,2.0,4,3,1,2,0,1,3,3,0,2,-15.5112636,-0.1249615148649426
6.0,8.0,4.0,10.0,28,3.0,2.0,2.0,0.0,4,3,1,2,1,0,3,2,2,0,-14.605888977777779,-0.05136972586954167
6.0,8.0,4.0,10.0,28,2.5,2.5,3.0,2.0,4,3,2,2,1,1,3,3,3,2,-13.63098428888888,0.03902322097773269
6.0,8.0,4.0,10.0,28,2.333333333333333,2.0,0.0,0.0,4,3,3,1,0,0,3,2,0,0,-13.588414200000011,0.19787871304641594
6.0,8.0,4.0,10.0,28,2.5,2.0,0.0,2.0,4,3,2,1,0,2,3,2,0,2,-15.242138577777775,0.0054626621773990565
6.0,8.0,4.0,10.0,28,2.6666666666666665,2.0,0.0,2.0,4,3,3,2,0,1,3,2,0,2,-14.843683977777774,0.13847292979133444
8.0,8.0,4.0,10.0,30,2.5,4.0,0.0,2.5,4,4,2,1,0,2,3,4,0,3,-14.14829984444444,-0.20009815620839996
8.0,8.0,4.0,10.0,30,3.5,2.333333333333333,0.0,3.0,4,5,2,3,0,2,5,3,0,4,-14.555760222222213,0.027188800777431826
8.0,8.0,4.0,10.0,30,3.0,2.0,2.0,2.0,4,4,2,2,1,2,4,2,2,2,-14.072742577777786,0.024431578359652064
8.0,8.0,4.0,10.0,30,3.0,3.0,0.0,2.0,4,3,1,1,0,1,3,3,0,2,-13.636486955555556,0.09757402647316264
8.0,8.0,4.0,10.0,30,3.0,2.0,2.0,2.0,4,4,3,1,1,1,4,2,2,2,-14.402165733333332,0.00419415243157712
10.0,8.0,4.0,10.0,32,2.0,2.0,0.0,2.0,4,2,3,1,0,4,2,2,0,2,-12.560872444444437,-0.050254659605584895
10.0,8.0,4.0,10.0,32,2.0,2.0,0.0,4.0,4,4,1,2,0,1,2,2,0,4,-12.929508222222225,-0.07229925990734437
10.0,8.0,4.0,10.0,32,2.0,2.0,0.0,2.0,4,2,2,2,0,3,2,2,0,2,-12.961362399999995,0.11561667778475827
10.0,8.0,4.0,10.0,32,2.0,2.0,0.0,2.0,4,2,1,2,0,2,2,2,0,2,-12.024593888888884,0.1766421389428013
10.0,8.0,4.0,10.0,32,2.0,2.0,0.0,2.0,4,2,1,1,0,2,2,2,0,2,-13.388421133333335,0.1841930367676076
12.0,8.0,4.0,10.0,34,3.0,2.5,0.0,2.333333333333333,4,3,1,2,0,3,3,3,0,3,-12.30836675555556,0.06047140452370935
12.0,8.0,4.0,10.0,34,2.5,2.0,2.0,2.0,4,3,2,1,1,4,3,2,2,2,-11.306449822222216,0.16400617227334352
12.0,8.0,4.0,10.0,34,2.333333333333333,2.0,2.0,3.0,4,4,3,2,1,2,3,2,2,4,-12.586952822222226,0.0005801106269410955
12.0,8.0,4.0,10.0,34,2.5,2.0,0.0,2.333333333333333,4,3,2,1,0,3,3,2,0,3,-12.057878688888893,-0.05518670432565821
12.0,8.0,4.0,10.0,34,2.0,2.0,0.0,2.0,4,2,1,2,0,2,2,2,0,2,-11.42899315555557,0.12313660123820648
4.0,10.0,4.0,10.0,28,2.0,4.0,0.0,0.0,4,6,3,2,0,0,2,6,0,0,-16.27703773333333,0.13758936332578092
4.0,10.0,4.0,10.0,28,2.0,2.0,2.0,2.0,4,2,2,2,1,1,2,2,2,2,-16.343115822222213,-0.05865019751893481
4.0,10.0,4.0,10.0,28,3.0,2.6666666666666665,0.0,0.0,4,4,2,3,0,0,4,4,0,0,-15.857194800000006,-0.034672416474482035
4.0,10.0,4.0,10.0,28,3.0,2.0,0.0,0.0,4,4,2,1,0,0,4,2,0,0,-15.521380666666687,-0.07317360150532222
4.0,10.0,4.0,10.0,28,2.5,3.5,3.0,0.0,4,5,2,2,1,0,3,5,3,0,-15.952556377777784,-0.20000177144041145
6.0,10.0,4.0,10.0,30,2.5,3.0,0.0,2.0,4,3,2,1,0,1,3,3,0,2,-16.87528553333334,-0.2263413796158654
6.0,10.0,4.0,10.0,30,2.0,2.333333333333333,2.0,2.0,4,3,2,3,1,1,2,3,2,2,-16.078352755555542,0.04739019989898007
6.0,10.0,4.0,10.0,30,2.0,3.0,0.0,2.0,4,3,1,1,0,1,2,3,0,2,-16.240844311111108,0.02343878801513096
6.0,10.0,4.0,10.0,30,3.5,2.0,0.0,2.0,4,5,2,2,0,1,5,2,0,2,-16.146446288888892,-0.03580534079615024
6.0,10.0,4.0,10.0,30,2.0,2.0,0.0,2.0,4,2,3,1,0,1,2,2,0,2,-15.611212466666665,0.12293059163517488
8.0,10.0,4.0,10.0,32,2.0,2.0,0.0,2.0,4,2,2,1,0,1,2,2,0,2,-15.010971533333333,-0.019388885198866484
8.0,10.0,4.0,10.0,32,2.5,2.0,0.0,3.0,4,3,2,3,0,1,3,2,0,3,-15.457233399999994,-0.1815226512145644
8.0,10.0,4.0,10.0,32,2.0,2.0,0.0,0.0,4,2,2,2,0,0,2,2,0,0,-14.289346822222214,0.0856283708826218
8.0,10.0,4.0,10.0,32,2.5,2.0,2.0,2.5,4,3,2,2,1,2,3,2,2,3,-15.265786133333327,-0.13245087845397105
8.0,10.0,4.0,10.0,32,2.0,2.0,2.0,2.0,4,2,3,1,1,2,2,2,2,2,-14.907333199999995,0.016492061118231267
10.0,10.0,4.0,10.0,34,2.0,2.5,0.0,2.0,4,3,2,2,0,2,2,3,0,2,-13.482815177777779,0.005499599333543922
10.0,10.0,4.0,10.0,34,2.0,2.0,2.0,2.0,4,2,4,1,1,2,2,2,2,2,-15.401188911111104,-0.05833577473873682
10.0,10.0,4.0,10.0,34,4.0,2.5,0.0,2.0,4,4,1,2,0,3,4,3,0,2,-13.931667177777786,0.17993567889029327
10.0,10.0,4.0,10.0,34,2.0,5.0,0.0,2.0,4,5,2,1,0,2,2,5,0,2,-14.629222711111117,-0.06242763408523549
10.0,10.0,4.0,10.0,34,2.0,4.0,0.0,0.0,4,4,3,1,0,0,2,4,0,0,-13.720910666666649,-0.2346559432913912
12.0,10.0,4.0,10.0,36,2.0,2.25,2.0,2.5,4,3,2,4,1,2,2,3,2,3,-13.989469044444439,-0.024689107818264163
12.0,10.0,4.0,10.0,36,2.5,2.0,0.0,2.5,4,3,2,2,0,2,3,2,0,3,-13.022173888888904,0.07757009613891255
12.0,10.0,4.0,10.0,36,2.5,2.5,2.0,3.5,4,4,2,2,1,2,3,3,2,4,-13.507398266666668,0.08961280889644221
12.0,10.0,4.0,10.0,36,2.333333333333333,3.0,0.0,2.333333333333333,4,3,3,2,0,3,3,3,0,3,-12.641500555555556,0.07611464733280619
12.0,10.0,4.0,10.0,36,2.0,0.0,0.0,5.0,4,5,2,0,0,1,2,0,0,5,-13.409943488888885,-0.2472207543177737
4.0,12.0,4.0,10.0,30,2.0,2.333333333333333,2.0,0.0,4,3,2,3,2,0,2,3,2,0,-16.92775291111111,0.15184522834575775
4.0,12.0,4.0,10.0,30,3.5,2.6666666666666665,0.0,0.0,4,4,2,3,0,0,4,4,0,0,-17.638357000000006,0.11426873120506086
4.0,12.0,4.0,10.0,30,2.0,3.0,2.0,0.0,4,3,3,2,1,0,2,3,2,0,-17.312204222222213,0.013450907084254074
4.0,12.0,4.0,10.0,30,2.5,3.5,2.0,0.0,4,5,2,2,1,0,3,5,2,0,-17.920534044444448,0.0913635931378569
4.0,12.0,4.0,10.0,30,3.0,2.6666666666666665,2.0,0.0,4,4,2,3,1,0,4,4,2,0,-17.488165177777766,-0.005177846503483351
6.0,12.0,4.0,10.0,32,3.5,2.0,2.0,3.0,4,4,2,4,1,1,4,2,2,3,-17.580778466666672,-0.03486135846056574
6.0,12.0,4.0,10.0,32,2.5,2.5,3.0,2.0,4,3,2,4,1,1,3,3,3,2,-17.221095755555552,-0.044669628578328895
6.0,12.0,4.0,10.0,32,2.0,2.0,0.0,0.0,4,2,1,4,0,0,2,2,0,0,-16.73455591111111,0.059528918250416216
6.0,12.0,4.0,10.0,32,2.0,3.0,0.0,2.0,4,4,1,2,0,1,2,4,0,2,-16.06885635555556,0.08874353919802715
6.0,12.0,4.0,10.0,32,2.6666666666666665,3.333333333333333,0.0,2.0,4,4,3,3,0,1,3,4,0,2,-16.747291622222235,-0.22212881968087728
8.0,12.0,4.0,10.0,34,2.0,2.0,0.0,2.0,4,2,3,3,0,1,2,2,0,2,-15.503829711111123,0.18248330440566093
8.0,12.0,4.0,10.0,34,2.0,2.0,2.0,2.0,4,2,2,1,1,1,2,2,2,2,-16.07819984444444,-0.04349144290410455
8.0,12.0,4.0,10.0,34,2.0,2.25,0.0,0.0,4,3,2,4,0,0,2,3,0,0,-16.762743488888898,0.1778438396450039
8.0,12.0,4.0,10.0,34,3.0,2.0,0.0,3.0,4,4,2,5,0,1,4,2,0,3,-16.607876888888892,-0.06864841890934975
8.0,12.0,4.0,10.0,34,2.0,2.333333333333333,0.0,2.0,4,3,3,3,0,1,2,3,0,2,-16.113436955555553,0.09836762153321174
10.0,12.0,4.0,10.0,36,2.333333333333333,2.5,0.0,0.0,4,3,3,2,0,0,3,3,0,0,-14.538081222222226,0.039435409234344035
10.0,12.0,4.0,10.0,36,2.6666666666666665,3.5,2.0,2.0,4,5,3,2,1,1,4,5,2,2,-15.525209955555566,0.11544509273064728
10.0,12.0,4.0,10.0,36,2.0,2.6666666666666665,0.0,2.0,4,4,1,3,0,3,2,4,0,2,-15.479203400000006,-0.07548663796018276
10.0,12.0,4.0,10.0,36,2.0,2.0,0.0,2.0,4,2,1,4,0,1,2,2,0,2,-15.32646226666667,-0.060729573271797226
10.0,12.0,4.0,10.0,36,3.0,2.0,2.0,2.5,4,3,2,2,1,2,3,2,2,3,-14.986569088888887,-0.005662601067202195
12.0,12.0,4.0,10.0,38,2.333333333333333,2.5,3.0,4.0,4,4,3,2,1,1,3,3,3,4,-15.210194666666665,0.15040152007525387
12.0,12.0,4.0,10.0,38,4.0,3.5,2.0,3.5,4,5,1,2,1,2,4,5,2,5,-14.387040666666653,-0.01590192584383009
12.0,12.0,4.0,10.0,38,2.0,2.5,0.0,2.333333333333333,4,3,2,2,0,3,2,3,0,3,-14.711607644444456,0.017732142662118842
12.0,12.0,4.0,10.0,38,3.0,3.0,0.0,2.5,4,4,1,2,0,2,3,4,0,3,-13.866342955555561,-0.10173638589175167
12.0,12.0,4.0,10.0,38,3.0,4.0,0.0,2.0,4,4,2,1,0,2,4,4,0,2,-14.688704866666665,0.024799377043916056
4.0,4.0,6.0,10.0,24,3.0,0.0,2.0,3.0,4,3,2,0,1,1,3,0,2,3,-12.239317022222213,-0.06234293704686559
4.0,4.0,6.0,10.0,24,2.5,2.0,2.0,0.0,4,3,2,1,1,0,3,2,2,0,-13.15594295555555,-0.07669567212507676
4.0,4.0,6.0,10.0,24,2.0,0.0,2.0,3.0,4,3,3,0,3,1,2,0,2,3,-13.046501600000004,-0.03396528963913757
4.0,4.0,6.0,10.0,24,3.5,0.0,2.0,0.0,4,5,2,0,2,0,5,0,2,0,-12.789346688888882,-0.2268370771425063
4.0,4.0,6.0,10.0,24,2.6666666666666665,2.0,0.0,2.0,4,3,3,1,0,1,3,2,0,2,-12.621024866666673,-0.06518098166626954
6.0,4.0,6.0,10.0,26,2.5,2.0,0.0,2.0,4,3,2,1,0,1,3,2,0,2,-12.002034000000009,0.13611163361837314
6.0,4.0,6.0,10.0,26,2.5,2.0,2.0,2.0,4,3,2,1,1,1,3,2,2,2,-11.882987511111104,0.1347421110544051
6.0,4.0,6.0,10.0,26,2.0,0.0,2.0,2.0,4,2,3,0,2,2,2,0,2,2,-11.998581,0.004889324343302777
6.0,4.0,6.0,10.0,26,2.0,0.0,2.0,0.0,4,2,2,0,1,0,2,0,2,0,-11.259124999999992,0.07519342135165974
6.0,4.0,6.0,10.0,26,2.5,0.0,2.0,2.0,4,3,2,0,1,2,3,0,2,2,-12.12557306666667,-0.14888686586884756
8.0,4.0,6.0,10.0,28,2.333333333333333,0.0,0.0,2.0,4,3,3,0,0,3,3,0,0,2,-11.355432977777765,0.10685597253605614
8.0,4.0,6.0,10.0,28,2.5,2.0,0.0,2.0,4,3,2,1,0,2,3,2,0,2,-11.625485066666661,0.10337696472684303
8.0,4.0,6.0,10.0,28,2.5,0.0,0.0,2.0,4,3,2,0,0,2,3,0,0,2,-11.297610088888893,-0.1552667599663336
8.0,4.0,6.0,10.0,28,2.0,0.0,2.0,2.0,4,2,2,0,1,2,2,0,2,2,-10.29531206666666,-0.2810104234911752
8.0,4.0,6.0,10.0,28,2.5,0.0,2.0,2.0,4,3,2,0,1,1,3,0,2,2,-11.311520688888884,-0.019150349092114872
10.0,4.0,6.0,10.0,30,2.0,0.0,3.0,2.0,4,3,2,0,1,1,2,0,3,2,-9.011879933333331,0.07594442507465637
10.0,4.0,6.0,10.0,30,2.5,0.0,2.0,2.0,4,3,2,0,1,1,3,0,2,2,-9.967946422222221,-0.19796753435883455
10.0,4.0,6.0,10.0,30,2.25,0.0,2.0,2.333333333333333,4,3,4,0,1,3,3,0,2,3,-10.637434622222221,0.1612452527574698
10.0,4.0,6.0,10.0,30,2.0,0.0,0.0,2.0,4,2,2,0,0,2,2,0,0,2,-9.284919488888887,-0.034484006537366205
10.0,4.0,6.0,10.0,30,2.0,2.0,0.0,0.0,4,2,2,1,0,0,2,2,0,0,-9.576571288888887,-0.05318175701330807
12.0,4.0,6.0,10.0,32,3.0,2.0,4.0,3.5,4,5,2,2,1,2,4,2,4,5,-9.927324644444449,-0.06397085522203387
12.0,4.0,6.0,10.0,32,2.5,0.0,2.0,2.333333333333333,4,3,2,0,2,3,3,0,2,3,-9.65524922222222,-0.17455216812869892
12.0,4.0,6.0,10.0,32,2.5,3.0,0.0,2.5,4,3,2,1,0,4,3,3,0,3,-9.1870146,0.15189592972332144
12.0,4.0,6.0,10.0,32,3.0,0.0,2.0,4.0,4,4,2,0,1,1,4,0,2,4,-10.258443644444442,0.08427891493570107
12.0,4.0,6.0,10.0,32,2.0,0.0,2.0,3.0,4,3,2,0,1,1,2,0,2,3,-9.038362066666664,0.038859246990938894
4.0,6.0,6.0,10.0,26,2.333333333333333,2.0,3.0,0.0,4,3,3,1,1,0,3,2,3,0,-13.87947575555556,-0.18129848229865944
4.0,6.0,6.0,10.0,26,2.5,2.0,0.0,0.0,4,3,2,1,0,0,3,2,0,0,-12.817656644444444,-0.4774309288747108
4.0,6.0,6.0,10.0,26,4.0,2.0,0.0,3.0,4,4,1,1,0,1,4,2,0,3,-13.83546526666666,0.09970514686085001
4.0,6.0,6.0,10.0,26,3.5,2.5,0.0,0.0,4,4,2,2,0,0,4,3,0,0,-14.103589422222214,-0.23341897769733394
4.0,6.0,6.0,10.0,26,2.0,2.0,2.0,0.0,4,2,2,1,1,0,2,2,2,0,-13.815806288888883,0.1594966442845731
6.0,6.0,6.0,10.0,28,2.0,4.0,2.0,2.0,4,4,3,1,3,1,2,4,2,2,-13.596686044444445,0.04930734769720987
6.0,6.0,6.0,10.0,28,2.0,2.0,2.0,2.0,4,2,2,1,2,1,2,2,2,2,-14.000271133333333,-0.09862185220848503
6.0,6.0,6.0,10.0,28,2.25,0.0,2.5,2.0,4,3,4,0,2,1,3,0,3,2,-13.639262066666673,0.10713356288161104
6.0,6.0,6.0,10.0,28,0.0,0.0,2.0,0.0,4,2,0,0,1,0,0,0,2,0,-13.602789088888896,0.2688397350780073
6.0,6.0,6.0,10.0,28,2.5,2.0,2.0,4.0,4,4,2,1,1,1,3,2,2,4,-13.267976977777774,0.0769845489767379
8.0,6.0,6.0,10.0,30,5.0,2.0,0.0,2.0,4,5,1,1,0,2,5,2,0,2,-12.654852222222226,-0.03828520671157889
8.0,6.0,6.0,10.0,30,2.0,2.0,2.0,0.0,4,2,1,1,1,0,2,2,2,0,-12.276258466666672,0.07990679570014916
8.0,6.0,6.0,10.0,30,3.0,2.0,3.0,3.0,4,4,2,2,1,1,4,2,3,3,-11.578302733333334,0.04989357084031919
8.0,6.0,6.0,10.0,30,2.5,2.0,2.0,4.0,4,4,2,1,1,1,3,2,2,4,-13.585469088888905,-0.16878158058465398
8.0,6.0,6.0,10.0,30,3.5,0.0,0.0,4.0,4,4,2,0,0,1,4,0,0,4,-14.044829911111117,0.20457261763676096
10.0,6.0,6.0,10.0,32,2.333333333333333,2.0,0.0,2.333333333333333,4,3,3,1,0,3,3,2,0,3,-12.906967511111114,-0.20940856683021614
10.0,6.0,6.0,10.0,32,2.0,2.0,2.0,2.0,4,2,2,1,2,4,2,2,2,2,-11.281293933333329,-0.02330654601462988
10.0,6.0,6.0,10.0,32,2.0,2.0,2.0,0.0,4,2,2,1,1,0,2,2,2,0,-10.911021355555556,-0.027885250226181768
10.0,6.0,6.0,10.0,32,2.0,0.0,0.0,2.5,4,3,2,0,0,2,2,0,0,3,-12.172524066666664,0.11691767672283836
10.0,6.0,6.0,10.0,32,2.0,0.0,2.0,2.0,4,2,2,0,1,2,2,0,2,2,-11.2764494,0.02450067682303753
12.0,6.0,6.0,10.0,34,2.0,2.0,2.0,2.333333333333333,4,3,2,1,1,3,2,2,2,3,-10.34339179999999,-0.07726787361270092
12.0,6.0,6.0,10.0,34,2.5,2.0,2.0,2.333333333333333,4,3,2,1,1,3,3,2,2,3,-11.610658999999984,0.000966162656237793
12.0,6.0,6.0,10.0,34,2.5,2.0,4.0,2.5,4,4,2,2,1,2,3,2,4,3,-10.481257999999992,-0.043071679619798416
12.0,6.0,6.0,10.0,34,3.0,0.0,2.0,3.0,4,3,1,0,1,1,3,0,2,3,-10.238103155555553,-0.031998840557767985
12.0,6.0,6.0,10.0,34,3.0,2.0,3.0,2.6666666666666665,4,3,1,1,1,3,3,2,3,3,-11.270505711111124,-0.02887288701637201
4.0,8.0,6.0,10.0,28,3.0,2.0,2.0,0.0,4,4,2,2,1,0,4,2,2,0,-14.829314288888892,0.05916010496828453
4.0,8.0,6.0,10.0,28,2.0,2.0,0.0,2.0,4,2,2,2,0,1,2,2,0,2,-14.436346955555562,-0.0904245407908684
4.0,8.0,6.0,10.0,28,3.0,2.0,0.0,0.0,4,3,1,2,0,0,3,2,0,0,-14.642889711111113,-0.23540181719230505
4.0,8.0,6.0,10.0,28,2.0,2.0,2.5,2.0,4,3,2,2,2,1,2,2,3,2,-15.045383688888883,0.20574540600379385
4.0,8.0,6.0,10.0,28,2.0,0.0,0.0,0.0,4,2,2,0,0,0,2,0,0,0,-15.362123333333333,-0.1888235132612157
6.0,8.0,6.0,10.0,30,2.5,2.0,2.0,2.0,4,3,2,1,1,1,3,2,2,2,-14.702078688888893,0.17399754711663398
6.0,8.0,6.0,10.0,30,2.0,2.0,0.0,2.0,4,2,1,3,0,1,2,2,0,2,-13.862885622222226,-0.05776891629169911
6.0,8.0,6.0,10.0,30,2.333333333333333,3.0,2.0,2.0,4,3,3,1,2,1,3,3,2,2,-14.729814088888883,-0.04258934178304948
6.0,8.0,6.0,10.0,30,2.0,2.0,2.0,0.0,4,2,2,2,1,0,2,2,2,0,-14.587625799999996,0.0063492346630287496
6.0,8.0,6.0,10.0,30,2.0,2.0,0.0,2.0,4,2,4,1,0,1,2,2,0,2,-15.056794199999993,0.18057424302640712
8.0,8.0,6.0,10.0,32,2.0,2.0,2.0,2.0,4,2,2,1,2,2,2,2,2,2,-13.557316133333336,-0.04289074716697707
8.0,8.0,6.0,10.0,32,2.0,0.0,0.0,2.0,4,2,4,0,0,2,2,0,0,2,-13.194817000000011,-9.741094650842228e-05
8.0,8.0,6.0,10.0,32,2.0,2.0,2.0,2.0,4,2,1,1,1,1,2,2,2,2,-13.314644822222233,-0.018703517945613462
8.0,8.0,6.0,10.0,32,2.5,2.5,2.0,2.0,4,3,2,2,1,1,3,3,2,2,-13.31098013333333,-0.04918044194192082
8.0,8.0,6.0,10.0,32,2.333333333333333,2.0,2.0,2.0,4,3,3,1,1,1,3,2,2,2,-13.14535964444444,-0.04068413515627826
10.0,8.0,6.0,10.0,34,3.5,2.5,2.0,2.0,4,4,2,2,1,1,4,3,2,2,-13.203862644444447,-0.06812129038091215
10.0,8.0,6.0,10.0,34,2.0,2.0,0.0,2.5,4,3,2,1,0,2,2,2,0,3,-13.133298288888895,0.15638847931531996
10.0,8.0,6.0,10.0,34,2.0,0.0,3.0,2.0,4,3,2,0,1,1,2,0,3,2,-11.913501511111104,0.09606217972692098
10.0,8.0,6.0,10.0,34,3.0,2.0,2.5,2.0,4,4,2,2,2,2,4,2,3,2,-13.210591822222225,0.06830435788294772
10.0,8.0,6.0,10.0,34,3.0,2.0,0.0,2.0,4,3,1,1,0,2,3,2,0,2,-12.970987177777774,0.27068850677576856
12.0,8.0,6.0,10.0,36,2.0,2.0,0.0,2.5,4,3,1,1,0,2,2,2,0,3,-11.911917111111116,0.19841106518860607
12.0,8.0,6.0,10.0,36,2.5,2.0,0.0,2.0,4,3,2,1,0,1,3,2,0,2,-11.798886355555569,0.0005505221381120267
12.0,8.0,6.0,10.0,36,2.0,2.0,0.0,2.0,4,2,1,1,0,4,2,2,0,2,-11.953644133333327,0.17850949697593949
12.0,8.0,6.0,10.0,36,2.0,2.0,0.0,2.5,4,4,1,3,0,4,2,2,0,4,-13.164690311111102,0.1568665491567159
12.0,8.0,6.0,10.0,36,2.5,2.0,2.0,2.0,4,3,2,2,1,2,3,2,2,2,-12.106976533333334,-0.030109607526836293
4.0,10.0,6.0,10.0,30,2.6666666666666665,2.333333333333333,2.0,2.0,4,3,3,3,1,1,3,3,2,2,-16.708172688888904,-0.10008017923455063
4.0,10.0,6.0,10.0,30,2.6666666666666665,2.0,2.0,0.0,4,3,3,3,1,0,3,2,2,0,-16.69496706666666,0.15042442910681916
4.0,10.0,6.0,10.0,30,3.0,2.333333333333333,2.0,2.0,4,4,2,3,2,1,4,3,2,2,-16.64920377777779,-0.06482960804910322
4.0,10.0,6.0,10.0,30,2.0,2.333333333333333,2.0,0.0,4,3,2,3,2,0,2,3,2,0,-16.06013015555557,0.2340873180733592
4.0,10.0,6.0,10.0,30,2.333333333333333,2.0,3.0,0.0,4,3,3,1,1,0,3,2,3,0,-16.27629313333334,0.050980532005729016
6.0,10.0,6.0,10.0,32,2.5,2.0,0.0,2.0,4,3,2,2,0,1,3,2,0,2,-14.9501754,-0.2557250764468843
6.0,10.0,6.0,10.0,32,2.0,2.0,0.0,0.0,4,2,2,1,0,0,2,2,0,0,-15.226042111111116,0.045027887634750165
6.0,10.0,6.0,10.0,32,3.0,2.333333333333333,2.0,2.0,4,3,1,3,1,1,3,3,2,2,-14.111360111111116,0.05068447356107196
6.0,10.0,6.0,10.0,32,2.0,2.0,2.0,0.0,4,2,3,2,2,0,2,2,2,0,-16.11933115555554,0.2663061788656517
6.0,10.0,6.0,10.0,32,2.0,2.0,0.0,2.0,4,2,3,2,0,1,2,2,0,2,-16.493116888888895,0.12712814479650628
8.0,10.0,6.0,10.0,34,2.0,2.0,2.0,3.0,4,3,3,1,2,1,2,2,2,3,-15.575605577777788,-0.03166249962572424
8.0,10.0,6.0,10.0,34,2.0,2.0,2.0,0.0,4,2,1,2,1,0,2,2,2,0,-15.260726355555544,0.04587055547890136
8.0,10.0,6.0,10.0,34,2.0,2.0,2.0,2.0,4,2,2,1,1,1,2,2,2,2,-14.340528755555555,0.015958859286580862
8.0,10.0,6.0,10.0,34,2.0,2.0,2.0,4.0,4,4,3,2,1,1,2,2,2,4,-15.244488622222221,-0.015928394656331668
8.0,10.0,6.0,10.0,34,2.0,2.333333333333333,2.0,2.0,4,3,2,3,1,1,2,3,2,2,-15.129611022222221,0.02682528931884172
10.0,10.0,6.0,10.0,36,2.5,2.5,2.0,2.0,4,3,2,2,1,2,3,3,2,2,-14.560639911111126,-0.007637338982488045
10.0,10.0,6.0,10.0,36,0.0,2.0,2.0,2.0,4,2,0,3,1,3,0,2,2,2,-14.42621824444444,0.14333351090410618
10.0,10.0,6.0,10.0,36,2.0,2.0,0.0,2.0,4,2,2,4,0,2,2,2,0,2,-14.351852911111116,0.04411415703924758
10.0,10.0,6.0,10.0,36,2.0,2.0,0.0,3.0,4,4,3,3,0,2,2,2,0,4,-15.257568888888876,0.16131364087635935
10.0,10.0,6.0,10.0,36,2.0,2.0,2.0,2.0,4,2,3,3,1,2,2,2,2,2,-14.751904266666658,0.13460807844856132
12.0,10.0,6.0,10.0,38,2.0,2.0,2.0,2.0,4,2,3,2,1,2,2,2,2,2,-13.77194753333334,0.09296704423546016
12.0,10.0,6.0,10.0,38,2.5,2.5,2.0,2.6666666666666665,4,3,2,2,1,3,3,3,2,3,-14.435189688888887,-0.04922119835981671
12.0,10.0,6.0,10.0,38,2.0,2.0,0.0,3.0,4,3,1,1,0,2,2,2,0,3,-14.36809253333333,-0.031683626522718465
12.0,10.0,6.0,10.0,38,4.0,3.0,2.0,0.0,4,4,1,1,1,0,4,3,2,0,-12.88365506666666,0.10106108674539037
12.0,10.0,6.0,10.0,38,2.0,2.5,0.0,4.0,4,4,2,2,0,2,2,3,0,4,-14.530512999999996,-0.013008854568897357
4.0,12.0,6.0,10.0,32,2.0,3.0,0.0,0.0,4,4,3,2,0,0,2,4,0,0,-17.648514800000004,-0.04247915035802508
4.0,12.0,6.0,10.0,32,4.0,2.5,2.0,2.0,4,4,1,2,1,1,4,3,2,2,-17.379388755555556,0.11259011547370484
4.0,12.0,6.0,10.0,32,2.0,2.25,2.0,2.0,4,3,2,4,1,1,2,3,2,2,-17.33314533333335,0.1718786164827978
4.0,12.0,6.0,10.0,32,4.0,2.5,3.0,2.0,4,4,1,4,1,1,4,4,3,2,-16.797409155555567,0.005917095569644
4.0,12.0,6.0,10.0,32,2.5,3.5,0.0,0.0,4,5,2,2,0,0,3,5,0,0,-17.133880466666653,-0.007484885657912856
6.0,12.0,6.0,10.0,34,3.0,2.0,3.0,0.0,4,3,1,3,1,0,3,2,3,0,-16.469217022222225,0.04796008627481644
6.0,12.0,6.0,10.0,34,2.0,2.75,0.0,0.0,4,5,1,4,0,0,2,5,0,0,-16.81375802222222,0.003780392766230438
6.0,12.0,6.0,10.0,34,3.0,2.0,2.0,0.0,4,4,2,3,2,0,4,2,2,0,-17.872937800000006,-0.11569290004636365
6.0,12.0,6.0,10.0,34,2.0,2.5,2.0,0.0,4,3,1,2,1,0,2,3,2,0,-16.296064911111106,-0.06302804006023299
6.0,12.0,6.0,10.0,34,2.5,2.25,0.0,2.0,4,3,2,4,0,1,3,3,0,2,-16.898282488888892,0.12609724011010434
8.0,12.0,6.0,10.0,36,2.5,2.0,2.0,2.0,4,3,2,5,1,1,3,2,2,2,-15.918584222222233,0.005417550664614554
8.0,12.0,6.0,10.0,36,2.0,2.0,0.0,2.0,4,2,1,4,0,2,2,2,0,2,-15.03187333333334,-0.05246558936846573
8.0,12.0,6.0,10.0,36,2.0,3.0,2.5,2.0,4,3,2,2,2,1,2,3,3,2,-15.404413888888893,-0.012077724717311536
8.0,12.0,6.0,10.0,36,3.0,5.0,0.0,2.0,4,5,2,1,0,1,4,5,0,2,-16.97084504444445,0.13454617583616812
8.0,12.0,6.0,10.0,36,2.5,2.0,0.0,2.0,4,3,2,2,0,1,3,2,0,2,-15.416518599999993,0.07914232979255295
10.0,12.0,6.0,10.0,38,3.0,3.0,0.0,2.0,4,3,1,2,0,1,3,3,0,2,-15.39626155555555,-0.010294391800802487
