head_tail_[W],head_tail_[Tr],head_tail_[Ta],head_tail_[R],total_clusters,num_[W],max_[W],min_[W],mean_[W],num_[Tr],max_[Tr],min_[Tr],mean_[Tr],num_[Ta],max_[Ta],min_[Ta],mean_[Ta],num_[R],max_[R],min_[R],mean_[R],[W],[Tr],[Ta],[R],rel_shannon,length,total_solvent,std_solvent,total_surface,std_surface
1,0,1,0,7,0.2857142857142857,3,2,2.5,0.2857142857142857,2,2,2.0,0.14285714285714285,3,3,3.0,0.2857142857142857,2,2,2.0,0.2857142857142857,0.21428571428571427,0.2857142857142857,0.21428571428571427,0.41295643201325166,28,830,3.5174492149271805,700,5.0
2,0,0,0,4,0.25,3,3,3.0,0.5,2,2,2.0,0.25,2,2,2.0,0.0,0,0,0.0,0.2857142857142857,0.21428571428571427,0.2857142857142857,0.21428571428571427,0.41295643201325166,28,830,3.5174492149271805,700,5.0
0,0,2,0,5,0.4,3,2,2.5,0.2,3,3,3.0,0.4,2,2,2.0,0.0,0,0,0.0,0.3333333333333333,0.2,0.26666666666666666,0.2,0.40057877632664896,30,890,3.399346342395189,760,4.988876515698589
0,0,1,1,4,0.25,5,5,5.0,0.25,2,2,2.0,0.5,2,2,2.0,0.0,0,0,0.0,0.3333333333333333,0.2,0.26666666666666666,0.2,0.40057877632664896,30,890,3.399346342395189,760,4.988876515698589
2,0,0,0,4,0.75,2,2,2.0,0.0,0,0,0.0,0.25,2,2,2.0,0.0,0,0,0.0,0.3333333333333333,0.2,0.26666666666666666,0.2,0.40057877632664896,30,890,3.399346342395189,760,4.988876515698589
0,1,0,1,8,0.25,2,2,2.0,0.25,2,2,2.0,0.375,2,2,2.0,0.125,2,2,2.0,0.3333333333333333,0.2,0.26666666666666666,0.2,0.40057877632664896,30,890,3.399346342395189,760,4.988876515698589
0,0,1,1,6,0.3333333333333333,3,2,2.5,0.16666666666666666,2,2,2.0,0.3333333333333333,2,2,2.0,0.16666666666666666,2,2,2.0,0.3333333333333333,0.2,0.26666666666666666,0.2,0.40057877632664896,30,890,3.399346342395189,760,4.988876515698589
0,1,1,0,3,0.3333333333333333,3,3,3.0,0.0,0,0,0.0,0.3333333333333333,2,2,2.0,0.3333333333333333,2,2,2.0,0.375,0.1875,0.25,0.1875,0.3872556248918266,32,950,3.2923917977664807,820,4.960783708246107
0,1,1,0,6,0.6666666666666666,4,2,2.75,0.0,0,0,0.0,0.16666666666666666,2,2,2.0,0.16666666666666666,2,2,2.0,0.375,0.1875,0.25,0.1875,0.3872556248918266,32,950,3.2923917977664807,820,4.960783708246107
0,1,0,1,6,0.3333333333333333,3,2,2.5,0.16666666666666666,2,2,2.0,0.3333333333333333,2,2,2.0,0.16666666666666666,2,2,2.0,0.375,0.1875,0.25,0.1875,0.3872556248918266,32,950,3.2923917977664807,820,4.960783708246107
0,1,1,0,4,0.75,2,2,2.0,0.25,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.375,0.1875,0.25,0.1875,0.3872556248918266,32,950,3.2923917977664807,820,4.960783708246107
1,0,1,0,5,0.4,5,3,4.0,0.2,2,2,2.0,0.0,0,0,0.0,0.4,2,2,2.0,0.375,0.1875,0.25,0.1875,0.3872556248918266,32,950,3.2923917977664807,820,4.960783708246107
1,0,0,1,5,0.0,0,0,0.0,0.4,2,2,2.0,0.6,2,2,2.0,0.0,0,0,0.0,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.23076923076923078,0.40890283847990405,26,760,3.8461538461538467,620,4.865042554105199
0,0,1,1,6,0.0,0,0,0.0,0.3333333333333333,2,2,2.0,0.5,2,2,2.0,0.16666666666666666,2,2,2.0,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.23076923076923078,0.40890283847990405,26,760,3.8461538461538467,620,4.865042554105199
0,1,0,1,4,0.0,0,0,0.0,0.5,2,2,2.0,0.5,3,2,2.5,0.0,0,0,0.0,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.23076923076923078,0.40890283847990405,26,760,3.8461538461538467,620,4.865042554105199
1,0,1,0,7,0.14285714285714285,2,2,2.0,0.2857142857142857,2,2,2.0,0.2857142857142857,4,3,3.5,0.2857142857142857,3,2,2.5,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.23076923076923078,0.40890283847990405,26,760,3.8461538461538467,620,4.865042554105199
0,0,1,1,4,0.0,0,0,0.0,0.25,3,3,3.0,0.5,4,2,3.0,0.25,2,2,2.0,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.23076923076923078,0.40890283847990405,26,760,3.8461538461538467,620,4.865042554105199
1,0,1,0,6,0.16666666666666666,2,2,2.0,0.16666666666666666,2,2,2.0,0.5,2,2,2.0,0.16666666666666666,2,2,2.0,0.21428571428571427,0.21428571428571427,0.35714285714285715,0.21428571428571427,0.40754020769937027,28,820,3.7115374447904514,680,4.948716593053936
1,1,0,0,4,0.25,2,2,2.0,0.25,2,2,2.0,0.25,3,3,3.0,0.25,2,2,2.0,0.21428571428571427,0.21428571428571427,0.35714285714285715,0.21428571428571427,0.40754020769937027,28,820,3.7115374447904514,680,4.948716593053936
0,0,1,1,1,0.0,0,0,0.0,0.0,0,0,0.0,1.0,3,3,3.0,0.0,0,0,0.0,0.21428571428571427,0.21428571428571427,0.35714285714285715,0.21428571428571427,0.40754020769937027,28,820,3.7115374447904514,680,4.948716593053936
1,1,0,0,5,0.2,2,2,2.0,0.2,2,2,2.0,0.4,4,2,3.0,0.2,3,3,3.0,0.21428571428571427,0.21428571428571427,0.35714285714285715,0.21428571428571427,0.40754020769937027,28,820,3.7115374447904514,680,4.948716593053936
0,0,1,1,7,0.2857142857142857,2,2,2.0,0.14285714285714285,2,2,2.0,0.2857142857142857,3,3,3.0,0.2857142857142857,2,2,2.0,0.21428571428571427,0.21428571428571427,0.35714285714285715,0.21428571428571427,0.40754020769937027,28,820,3.7115374447904514,680,4.948716593053936
1,0,1,0,7,0.2857142857142857,3,2,2.5,0.0,0,0,0.0,0.42857142857142855,3,2,2.3333333333333335,0.2857142857142857,2,2,2.0,0.26666666666666666,0.2,0.3333333333333333,0.2,0.40057877632664896,30,880,3.5901098714230026,740,4.98887651569859
0,0,2,0,3,0.3333333333333333,3,3,3.0,0.3333333333333333,2,2,2.0,0.3333333333333333,2,2,2.0,0.0,0,0,0.0,0.26666666666666666,0.2,0.3333333333333333,0.2,0.40057877632664896,30,880,3.5901098714230026,740,4.98887651569859
1,0,1,0,8,0.25,3,2,2.5,0.25,2,2,2.0,0.375,2,2,2.0,0.125,2,2,2.0,0.26666666666666666,0.2,0.3333333333333333,0.2,0.40057877632664896,30,880,3.5901098714230026,740,4.98887651569859
0,0,1,1,5,0.2,2,2,2.0,0.4,3,2,2.5,0.2,3,3,3.0,0.2,2,2,2.0,0.26666666666666666,0.2,0.3333333333333333,0.2,0.40057877632664896,30,880,3.5901098714230026,740,4.98887651569859
0,1,0,1,4,0.25,2,2,2.0,0.0,0,0,0.0,0.5,2,2,2.0,0.25,2,2,2.0,0.26666666666666666,0.2,0.3333333333333333,0.2,0.40057877632664896,30,880,3.5901098714230026,740,4.98887651569859
0,0,2,0,6,0.5,3,2,2.3333333333333335,0.0,0,0,0.0,0.3333333333333333,3,2,2.5,0.16666666666666666,2,2,2.0,0.3125,0.1875,0.3125,0.1875,0.39088680058499303,32,940,3.4798527267687636,800,5.0
1,0,1,0,4,0.25,2,2,2.0,0.0,0,0,0.0,0.75,3,2,2.3333333333333335,0.0,0,0,0.0,0.3125,0.1875,0.3125,0.1875,0.39088680058499303,32,940,3.4798527267687636,800,5.0
0,1,1,0,8,0.375,3,2,2.3333333333333335,0.125,2,2,2.0,0.375,3,2,2.3333333333333335,0.125,2,2,2.0,0.3125,0.1875,0.3125,0.1875,0.39088680058499303,32,940,3.4798527267687636,800,5.0
1,1,0,0,5,0.4,2,2,2.0,0.2,2,2,2.0,0.4,3,2,2.5,0.0,0,0,0.0,0.3125,0.1875,0.3125,0.1875,0.39088680058499303,32,940,3.4798527267687636,800,5.0
1,0,1,0,4,0.75,3,2,2.3333333333333335,0.0,0,0,0.0,0.25,3,3,3.0,0.0,0,0,0.0,0.3125,0.1875,0.3125,0.1875,0.39088680058499303,32,940,3.4798527267687636,800,5.0
0,1,0,1,4,0.5,2,2,2.0,0.0,0,0,0.0,0.5,3,2,2.5,0.0,0,0,0.0,0.35294117647058826,0.17647058823529413,0.29411764705882354,0.17647058823529413,0.37991522254816107,34,1000,3.3791544979635457,860,4.991341984846217
0,1,1,0,7,0.5714285714285714,3,2,2.25,0.0,0,0,0.0,0.2857142857142857,2,2,2.0,0.14285714285714285,2,2,2.0,0.35294117647058826,0.17647058823529413,0.29411764705882354,0.17647058823529413,0.37991522254816107,34,1000,3.3791544979635457,860,4.991341984846217
0,1,0,1,8,0.25,5,3,4.0,0.25,2,2,2.0,0.25,3,2,2.5,0.25,2,2,2.0,0.35294117647058826,0.17647058823529413,0.29411764705882354,0.17647058823529413,0.37991522254816107,34,1000,3.3791544979635457,860,4.991341984846217
1,0,0,1,7,0.5714285714285714,3,2,2.5,0.0,0,0,0.0,0.2857142857142857,3,2,2.5,0.14285714285714285,2,2,2.0,0.35294117647058826,0.17647058823529413,0.29411764705882354,0.17647058823529413,0.37991522254816107,34,1000,3.3791544979635457,860,4.991341984846217
2,0,0,0,7,0.2857142857142857,2,2,2.0,0.2857142857142857,2,2,2.0,0.2857142857142857,2,2,2.0,0.14285714285714285,2,2,2.0,0.35294117647058826,0.17647058823529413,0.29411764705882354,0.17647058823529413,0.37991522254816107,34,1000,3.3791544979635457,860,4.991341984846217
0,1,0,1,2,0.5,2,2,2.0,0.0,0,0,0.0,0.5,3,3,3.0,0.0,0,0,0.0,0.14285714285714285,0.21428571428571427,0.42857142857142855,0.21428571428571427,0.39052391486274324,28,810,3.8630906522828456,660,4.7915742374995505
0,0,2,0,6,0.16666666666666666,2,2,2.0,0.0,0,0,0.0,0.6666666666666666,3,2,2.25,0.16666666666666666,4,4,4.0,0.14285714285714285,0.21428571428571427,0.42857142857142855,0.21428571428571427,0.39052391486274324,28,810,3.8630906522828456,660,4.7915742374995505
0,0,2,0,4,0.0,0,0,0.0,0.0,0,0,0.0,0.75,2,2,2.0,0.25,2,2,2.0,0.14285714285714285,0.21428571428571427,0.42857142857142855,0.21428571428571427,0.39052391486274324,28,810,3.8630906522828456,660,4.7915742374995505
1,0,1,0,7,0.14285714285714285,2,2,2.0,0.2857142857142857,3,2,2.5,0.42857142857142855,3,2,2.3333333333333335,0.14285714285714285,2,2,2.0,0.14285714285714285,0.21428571428571427,0.42857142857142855,0.21428571428571427,0.39052391486274324,28,810,3.8630906522828456,660,4.7915742374995505
0,2,0,0,4,0.25,2,2,2.0,0.0,0,0,0.0,0.5,4,2,3.0,0.25,2,2,2.0,0.14285714285714285,0.21428571428571427,0.42857142857142855,0.21428571428571427,0.39052391486274324,28,810,3.8630906522828456,660,4.7915742374995505
1,0,0,1,7,0.14285714285714285,3,3,3.0,0.2857142857142857,2,2,2.0,0.5714285714285714,2,2,2.0,0.0,0,0,0.0,0.2,0.2,0.4,0.2,0.39167942660213684,30,870,3.7416573867739413,720,4.898979485566356
0,2,0,0,6,0.16666666666666666,2,2,2.0,0.0,0,0,0.0,0.5,4,2,2.6666666666666665,0.3333333333333333,3,2,2.5,0.2,0.2,0.4,0.2,0.39167942660213684,30,870,3.7416573867739413,720,4.898979485566356
0,1,1,0,5,0.2,2,2,2.0,0.2,2,2,2.0,0.6,3,2,2.6666666666666665,0.0,0,0,0.0,0.2,0.2,0.4,0.2,0.39167942660213684,30,870,3.7416573867739413,720,4.898979485566356
0,2,0,0,4,0.0,0,0,0.0,0.0,0,0,0.0,0.75,5,2,3.0,0.25,3,3,3.0,0.2,0.2,0.4,0.2,0.39167942660213684,30,870,3.7416573867739413,720,4.898979485566356
0,0,2,0,7,0.14285714285714285,3,3,3.0,0.2857142857142857,2,2,2.0,0.2857142857142857,4,3,3.5,0.2857142857142857,2,2,2.0,0.2,0.2,0.4,0.2,0.39167942660213684,30,870,3.7416573867739413,720,4.898979485566356
0,0,1,1,9,0.3333333333333333,3,2,2.3333333333333335,0.1111111111111111,2,2,2.0,0.4444444444444444,3,2,2.25,0.1111111111111111,3,3,3.0,0.25,0.1875,0.375,0.1875,0.3872556248918266,32,930,3.6309218870694533,780,4.960783708246107
2,0,0,0,4,0.25,2,2,2.0,0.0,0,0,0.0,0.75,3,2,2.3333333333333335,0.0,0,0,0.0,0.25,0.1875,0.375,0.1875,0.3872556248918266,32,930,3.6309218870694533,780,4.960783708246107
1,1,0,0,2,0.0,0,0,0.0,0.0,0,0,0.0,1.0,4,3,3.5,0.0,0,0,0.0,0.25,0.1875,0.375,0.1875,0.3872556248918266,32,930,3.6309218870694533,780,4.960783708246107
1,0,1,0,8,0.125,3,3,3.0,0.25,2,2,2.0,0.375,3,2,2.3333333333333335,0.25,3,2,2.5,0.25,0.1875,0.375,0.1875,0.3872556248918266,32,930,3.6309218870694533,780,4.960783708246107
0,0,1,1,6,0.16666666666666666,2,2,2.0,0.0,0,0,0.0,0.5,2,2,2.0,0.3333333333333333,2,2,2.0,0.25,0.1875,0.375,0.1875,0.3872556248918266,32,930,3.6309218870694533,780,4.960783708246107
0,0,1,1,6,0.16666666666666666,2,2,2.0,0.0,0,0,0.0,0.6666666666666666,3,2,2.25,0.16666666666666666,2,2,2.0,0.29411764705882354,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.37991522254816107,34,990,3.5294117647058822,840,4.991341984846218
0,0,1,1,7,0.2857142857142857,3,3,3.0,0.2857142857142857,2,2,2.0,0.42857142857142855,2,2,2.0,0.0,0,0,0.0,0.29411764705882354,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.37991522254816107,34,990,3.5294117647058822,840,4.991341984846218
0,1,1,0,6,0.3333333333333333,2,2,2.0,0.0,0,0,0.0,0.5,4,2,2.6666666666666665,0.16666666666666666,2,2,2.0,0.29411764705882354,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.37991522254816107,34,990,3.5294117647058822,840,4.991341984846218
1,0,1,0,7,0.42857142857142855,3,2,2.3333333333333335,0.0,0,0,0.0,0.42857142857142855,2,2,2.0,0.14285714285714285,2,2,2.0,0.29411764705882354,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.37991522254816107,34,990,3.5294117647058822,840,4.991341984846218
1,0,0,1,7,0.42857142857142855,2,2,2.0,0.0,0,0,0.0,0.42857142857142855,3,3,3.0,0.14285714285714285,2,2,2.0,0.29411764705882354,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.37991522254816107,34,990,3.5294117647058822,840,4.991341984846218
0,0,1,1,7,0.2857142857142857,3,2,2.5,0.0,0,0,0.0,0.5714285714285714,3,2,2.5,0.14285714285714285,2,2,2.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.37104906425515277,36,1050,3.4359213546813843,900,5.0
0,1,0,1,6,0.16666666666666666,3,3,3.0,0.16666666666666666,2,2,2.0,0.3333333333333333,3,2,2.5,0.3333333333333333,2,2,2.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.37104906425515277,36,1050,3.4359213546813843,900,5.0
1,0,0,1,8,0.25,3,2,2.5,0.0,0,0,0.0,0.625,2,2,2.0,0.125,3,3,3.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.37104906425515277,36,1050,3.4359213546813843,900,5.0
1,0,1,0,4,0.5,3,2,2.5,0.0,0,0,0.0,0.5,4,2,3.0,0.0,0,0,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.37104906425515277,36,1050,3.4359213546813843,900,5.0
1,1,0,0,6,0.3333333333333333,2,2,2.0,0.0,0,0,0.0,0.6666666666666666,4,2,2.5,0.0,0,0,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.37104906425515277,36,1050,3.4359213546813843,900,5.0
1,1,0,0,5,0.2,2,2,2.0,0.4,3,2,2.5,0.0,0,0,0.0,0.4,3,2,2.5,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.2727272727272727,0.43419435325329764,22,680,3.5790944881871862,560,4.979295977319692
1,1,0,0,5,0.2,2,2,2.0,0.4,2,2,2.0,0.2,2,2,2.0,0.2,2,2,2.0,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.2727272727272727,0.43419435325329764,22,680,3.5790944881871862,560,4.979295977319692
0,1,1,0,3,0.0,0,0,0.0,0.6666666666666666,2,2,2.0,0.3333333333333333,2,2,2.0,0.0,0,0,0.0,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.2727272727272727,0.43419435325329764,22,680,3.5790944881871862,560,4.979295977319692
0,0,1,1,3,0.3333333333333333,3,3,3.0,0.6666666666666666,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.2727272727272727,0.43419435325329764,22,680,3.5790944881871862,560,4.979295977319692
1,0,1,0,7,0.14285714285714285,2,2,2.0,0.42857142857142855,3,2,2.3333333333333335,0.14285714285714285,2,2,2.0,0.2857142857142857,2,2,2.0,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.2727272727272727,0.43419435325329764,22,680,3.5790944881871862,560,4.979295977319692
0,2,0,0,2,0.0,0,0,0.0,1.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.25,0.3333333333333333,0.16666666666666666,0.25,0.4272985693381561,24,740,3.435921354681384,620,4.930066485916346
0,1,1,0,5,0.2,3,3,3.0,0.4,3,2,2.5,0.2,3,3,3.0,0.2,3,3,3.0,0.25,0.3333333333333333,0.16666666666666666,0.25,0.4272985693381561,24,740,3.435921354681384,620,4.930066485916346
1,0,1,0,5,0.0,0,0,0.0,0.6,2,2,2.0,0.0,0,0,0.0,0.4,2,2,2.0,0.25,0.3333333333333333,0.16666666666666666,0.25,0.4272985693381561,24,740,3.435921354681384,620,4.930066485916346
0,0,0,2,4,0.0,0,0,0.0,0.5,3,2,2.5,0.25,2,2,2.0,0.25,3,3,3.0,0.25,0.3333333333333333,0.16666666666666666,0.25,0.4272985693381561,24,740,3.435921354681384,620,4.930066485916346
1,0,0,1,4,0.25,2,2,2.0,0.5,2,2,2.0,0.0,0,0,0.0,0.25,2,2,2.0,0.25,0.3333333333333333,0.16666666666666666,0.25,0.4272985693381561,24,740,3.435921354681384,620,4.930066485916346
0,2,0,0,7,0.2857142857142857,2,2,2.0,0.2857142857142857,2,2,2.0,0.14285714285714285,2,2,2.0,0.2857142857142857,2,2,2.0,0.3076923076923077,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.41486836835925045,26,800,3.3085866411702414,680,4.865042554105199
1,1,0,0,6,0.16666666666666666,2,2,2.0,0.5,2,2,2.0,0.16666666666666666,2,2,2.0,0.16666666666666666,3,3,3.0,0.3076923076923077,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.41486836835925045,26,800,3.3085866411702414,680,4.865042554105199
1,0,0,1,5,0.4,3,2,2.5,0.4,3,2,2.5,0.2,3,3,3.0,0.0,0,0,0.0,0.3076923076923077,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.41486836835925045,26,800,3.3085866411702414,680,4.865042554105199
1,0,0,1,4,0.5,2,2,2.0,0.25,2,2,2.0,0.0,0,0,0.0,0.25,2,2,2.0,0.3076923076923077,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.41486836835925045,26,800,3.3085866411702414,680,4.865042554105199
0,0,0,2,4,0.5,2,2,2.0,0.25,2,2,2.0,0.25,2,2,2.0,0.0,0,0,0.0,0.3076923076923077,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.41486836835925045,26,800,3.3085866411702414,680,4.865042554105199
1,1,0,0,7,0.2857142857142857,5,2,3.5,0.2857142857142857,2,2,2.0,0.14285714285714285,3,3,3.0,0.2857142857142857,2,2,2.0,0.35714285714285715,0.2857142857142857,0.14285714285714285,0.21428571428571427,0.4002563537532345,28,860,3.1943828249996997,740,4.791574237499549
1,1,0,0,2,0.0,0,0,0.0,0.5,2,2,2.0,0.0,0,0,0.0,0.5,2,2,2.0,0.35714285714285715,0.2857142857142857,0.14285714285714285,0.21428571428571427,0.4002563537532345,28,860,3.1943828249996997,740,4.791574237499549
1,1,0,0,6,0.5,2,2,2.0,0.3333333333333333,2,2,2.0,0.0,0,0,0.0,0.16666666666666666,2,2,2.0,0.35714285714285715,0.2857142857142857,0.14285714285714285,0.21428571428571427,0.4002563537532345,28,860,3.1943828249996997,740,4.791574237499549
1,0,1,0,6,0.5,2,2,2.0,0.3333333333333333,4,2,3.0,0.0,0,0,0.0,0.16666666666666666,3,3,3.0,0.35714285714285715,0.2857142857142857,0.14285714285714285,0.21428571428571427,0.4002563537532345,28,860,3.1943828249996997,740,4.791574237499549
1,0,1,0,7,0.5714285714285714,2,2,2.0,0.2857142857142857,2,2,2.0,0.0,0,0,0.0,0.14285714285714285,2,2,2.0,0.35714285714285715,0.2857142857142857,0.14285714285714285,0.21428571428571427,0.4002563537532345,28,860,3.1943828249996997,740,4.791574237499549
0,0,1,1,3,0.6666666666666666,4,3,3.5,0.3333333333333333,5,5,5.0,0.0,0,0,0.0,0.0,0,0,0.0,0.4,0.26666666666666666,0.13333333333333333,0.2,0.3850190648635945,30,920,3.091206165165235,800,4.714045207910317
1,0,0,1,5,0.6,2,2,2.0,0.4,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.4,0.26666666666666666,0.13333333333333333,0.2,0.3850190648635945,30,920,3.091206165165235,800,4.714045207910317
1,0,0,1,5,0.6,4,2,2.6666666666666665,0.4,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.4,0.26666666666666666,0.13333333333333333,0.2,0.3850190648635945,30,920,3.091206165165235,800,4.714045207910317
1,0,1,0,4,0.5,3,2,2.5,0.25,2,2,2.0,0.0,0,0,0.0,0.25,2,2,2.0,0.4,0.26666666666666666,0.13333333333333333,0.2,0.3850190648635945,30,920,3.091206165165235,800,4.714045207910317
1,1,0,0,4,0.5,4,3,3.5,0.25,4,4,4.0,0.0,0,0,0.0,0.25,2,2,2.0,0.4,0.26666666666666666,0.13333333333333333,0.2,0.3850190648635945,30,920,3.091206165165235,800,4.714045207910317
0,0,1,1,3,0.0,0,0,0.0,0.3333333333333333,2,2,2.0,0.3333333333333333,2,2,2.0,0.3333333333333333,3,3,3.0,0.16666666666666666,0.3333333333333333,0.25,0.25,0.4272985693381561,24,730,3.7960139913101245,600,5.0
0,0,0,2,3,0.0,0,0,0.0,0.6666666666666666,2,2,2.0,0.3333333333333333,2,2,2.0,0.0,0,0,0.0,0.16666666666666666,0.3333333333333333,0.25,0.25,0.4272985693381561,24,730,3.7960139913101245,600,5.0
0,0,1,1,5,0.0,0,0,0.0,0.2,3,3,3.0,0.4,2,2,2.0,0.4,2,2,2.0,0.16666666666666666,0.3333333333333333,0.25,0.25,0.4272985693381561,24,730,3.7960139913101245,600,5.0
0,2,0,0,4,0.0,0,0,0.0,0.25,3,3,3.0,0.5,2,2,2.0,0.25,2,2,2.0,0.16666666666666666,0.3333333333333333,0.25,0.25,0.4272985693381561,24,730,3.7960139913101245,600,5.0
0,1,1,0,3,0.3333333333333333,2,2,2.0,0.3333333333333333,5,5,5.0,0.3333333333333333,2,2,2.0,0.0,0,0,0.0,0.16666666666666666,0.3333333333333333,0.25,0.25,0.4272985693381561,24,730,3.7960139913101245,600,5.0
0,1,1,0,3,0.3333333333333333,2,2,2.0,0.3333333333333333,3,3,3.0,0.0,0,0,0.0,0.3333333333333333,2,2,2.0,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.42289094014253176,26,790,3.6487819155788994,660,4.9851851526214315
0,1,1,0,4,0.25,2,2,2.0,0.0,0,0,0.0,0.5,2,2,2.0,0.25,2,2,2.0,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.42289094014253176,26,790,3.6487819155788994,660,4.9851851526214315
1,1,0,0,4,0.5,2,2,2.0,0.5,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.42289094014253176,26,790,3.6487819155788994,660,4.9851851526214315
0,2,0,0,5,0.2,2,2,2.0,0.4,2,2,2.0,0.2,2,2,2.0,0.2,3,3,3.0,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.42289094014253176,26,790,3.6487819155788994,660,4.9851851526214315
0,1,1,0,4,0.25,2,2,2.0,0.5,2,2,2.0,0.0,0,0,0.0,0.25,2,2,2.0,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.42289094014253176,26,790,3.6487819155788994,660,4.9851851526214315
1,0,0,1,6,0.3333333333333333,2,2,2.0,0.5,2,2,2.0,0.0,0,0,0.0,0.16666666666666666,2,2,2.0,0.2857142857142857,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.41295643201325166,28,850,3.5174492149271805,720,4.948716593053935
0,0,2,0,6,0.16666666666666666,2,2,2.0,0.3333333333333333,2,2,2.0,0.16666666666666666,2,2,2.0,0.3333333333333333,2,2,2.0,0.2857142857142857,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.41295643201325166,28,850,3.5174492149271805,720,4.948716593053935
1,1,0,0,5,0.4,3,2,2.5,0.4,2,2,2.0,0.2,2,2,2.0,0.0,0,0,0.0,0.2857142857142857,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.41295643201325166,28,850,3.5174492149271805,720,4.948716593053935
1,0,0,1,8,0.25,4,2,3.0,0.375,3,2,2.3333333333333335,0.125,2,2,2.0,0.25,2,2,2.0,0.2857142857142857,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.41295643201325166,28,850,3.5174492149271805,720,4.948716593053935
0,1,1,0,6,0.3333333333333333,4,2,3.0,0.16666666666666666,2,2,2.0,0.16666666666666666,2,2,2.0,0.3333333333333333,2,2,2.0,0.2857142857142857,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.41295643201325166,28,850,3.5174492149271805,720,4.948716593053935
0,0,2,0,7,0.5714285714285714,3,2,2.25,0.14285714285714285,3,3,3.0,0.0,0,0,0.0,0.2857142857142857,2,2,2.0,0.3333333333333333,0.26666666666666666,0.2,0.2,0.40057877632664896,30,910,3.399346342395189,780,4.898979485566356
2,0,0,0,6,0.3333333333333333,4,3,3.5,0.3333333333333333,4,2,3.0,0.16666666666666666,2,2,2.0,0.16666666666666666,2,2,2.0,0.3333333333333333,0.26666666666666666,0.2,0.2,0.40057877632664896,30,910,3.399346342395189,780,4.898979485566356
0,2,0,0,4,0.5,2,2,2.0,0.5,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.3333333333333333,0.26666666666666666,0.2,0.2,0.40057877632664896,30,910,3.399346342395189,780,4.898979485566356
0,2,0,0,5,0.4,2,2,2.0,0.2,2,2,2.0,0.4,2,2,2.0,0.0,0,0,0.0,0.3333333333333333,0.26666666666666666,0.2,0.2,0.40057877632664896,30,910,3.399346342395189,780,4.898979485566356
0,0,0,2,6,0.3333333333333333,3,2,2.5,0.3333333333333333,2,2,2.0,0.3333333333333333,2,2,2.0,0.0,0,0,0.0,0.3333333333333333,0.26666666666666666,0.2,0.2,0.40057877632664896,30,910,3.399346342395189,780,4.898979485566356
0,1,0,1,6,0.3333333333333333,3,3,3.0,0.3333333333333333,2,2,2.0,0.0,0,0,0.0,0.3333333333333333,2,2,2.0,0.375,0.25,0.1875,0.1875,0.3872556248918266,32,970,3.2923917977664807,840,4.841229182759271
