,[W],[Ta],[Tr],[R],total_count,sequence_type,block_number,block_type,R_avg_cluster_size,Ta_avg_cluster_size,Tr_avg_cluster_size,W_avg_cluster_size,num_cluster_types,max_cluster_size,R_no_of_cluster,Ta_no_of_cluster,Tr_no_of_cluster,W_no_of_cluster,R_max_cluster_size,Ta_max_cluster_size,Tr_max_cluster_size,W_max_cluster_size,smiles
102,0.0,8.0,0.0,4.0,12.0,block,2,[Ta][R],4.0,8.0,0.0,0.0,2,8,1.0,1.0,0.0,0.0,4.0,8.0,0.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R]
103,0.0,10.0,0.0,4.0,14.0,block,2,[Ta][R],4.0,10.0,0.0,0.0,2,10,1.0,1.0,0.0,0.0,4.0,10.0,0.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R]
104,0.0,12.0,0.0,4.0,16.0,block,2,[Ta][R],4.0,12.0,0.0,0.0,2,12,1.0,1.0,0.0,0.0,4.0,12.0,0.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R]
105,0.0,4.0,0.0,6.0,10.0,block,2,[Ta][R],6.0,4.0,0.0,0.0,2,6,1.0,1.0,0.0,0.0,6.0,4.0,0.0,0.0,[Ta][Ta][Ta][Ta][R][R][R][R][R][R]
106,0.0,6.0,0.0,6.0,12.0,block,2,[Ta][R],6.0,6.0,0.0,0.0,2,6,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R]
107,0.0,8.0,0.0,6.0,14.0,block,2,[Ta][R],6.0,8.0,0.0,0.0,2,8,1.0,1.0,0.0,0.0,6.0,8.0,0.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R]
108,0.0,10.0,0.0,6.0,16.0,block,2,[Ta][R],6.0,10.0,0.0,0.0,2,10,1.0,1.0,0.0,0.0,6.0,10.0,0.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R]
109,0.0,12.0,0.0,6.0,18.0,block,2,[Ta][R],6.0,12.0,0.0,0.0,2,12,1.0,1.0,0.0,0.0,6.0,12.0,0.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R]
110,0.0,4.0,0.0,8.0,12.0,block,2,[Ta][R],8.0,4.0,0.0,0.0,2,8,1.0,1.0,0.0,0.0,8.0,4.0,0.0,0.0,[Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R]
111,0.0,6.0,0.0,8.0,14.0,block,2,[Ta][R],8.0,6.0,0.0,0.0,2,8,1.0,1.0,0.0,0.0,8.0,6.0,0.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R]
112,0.0,8.0,0.0,8.0,16.0,block,2,[Ta][R],8.0,8.0,0.0,0.0,2,8,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R]
113,0.0,10.0,0.0,8.0,18.0,block,2,[Ta][R],8.0,10.0,0.0,0.0,2,10,1.0,1.0,0.0,0.0,8.0,10.0,0.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R]
114,0.0,12.0,0.0,8.0,20.0,block,2,[Ta][R],8.0,12.0,0.0,0.0,2,12,1.0,1.0,0.0,0.0,8.0,12.0,0.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R]
115,0.0,4.0,0.0,10.0,14.0,block,2,[Ta][R],10.0,4.0,0.0,0.0,2,10,1.0,1.0,0.0,0.0,10.0,4.0,0.0,0.0,[Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R]
116,0.0,6.0,0.0,10.0,16.0,block,2,[Ta][R],10.0,6.0,0.0,0.0,2,10,1.0,1.0,0.0,0.0,10.0,6.0,0.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R]
117,0.0,8.0,0.0,10.0,18.0,block,2,[Ta][R],10.0,8.0,0.0,0.0,2,10,1.0,1.0,0.0,0.0,10.0,8.0,0.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R]
118,0.0,10.0,0.0,10.0,20.0,block,2,[Ta][R],10.0,10.0,0.0,0.0,2,10,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R]
119,0.0,12.0,0.0,10.0,22.0,block,2,[Ta][R],10.0,12.0,0.0,0.0,2,12,1.0,1.0,0.0,0.0,10.0,12.0,0.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R]
120,0.0,4.0,0.0,12.0,16.0,block,2,[Ta][R],12.0,4.0,0.0,0.0,2,12,1.0,1.0,0.0,0.0,12.0,4.0,0.0,0.0,[Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R][R][R]
121,0.0,6.0,0.0,12.0,18.0,block,2,[Ta][R],12.0,6.0,0.0,0.0,2,12,1.0,1.0,0.0,0.0,12.0,6.0,0.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R][R][R]
122,0.0,8.0,0.0,12.0,20.0,block,2,[Ta][R],12.0,8.0,0.0,0.0,2,12,1.0,1.0,0.0,0.0,12.0,8.0,0.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R][R][R]
123,0.0,10.0,0.0,12.0,22.0,block,2,[Ta][R],12.0,10.0,0.0,0.0,2,12,1.0,1.0,0.0,0.0,12.0,10.0,0.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R][R][R]
124,0.0,12.0,0.0,12.0,24.0,block,2,[Ta][R],12.0,12.0,0.0,0.0,2,12,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R][R][R]
125,0.0,0.0,4.0,4.0,8.0,block,2,[Tr][R],4.0,0.0,4.0,0.0,2,4,1.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,[Tr][Tr][Tr][Tr][R][R][R][R]
126,0.0,0.0,6.0,4.0,10.0,block,2,[Tr][R],4.0,0.0,6.0,0.0,2,6,1.0,0.0,1.0,0.0,4.0,0.0,6.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R]
127,0.0,0.0,8.0,4.0,12.0,block,2,[Tr][R],4.0,0.0,8.0,0.0,2,8,1.0,0.0,1.0,0.0,4.0,0.0,8.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R]
128,0.0,0.0,10.0,4.0,14.0,block,2,[Tr][R],4.0,0.0,10.0,0.0,2,10,1.0,0.0,1.0,0.0,4.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R]
129,0.0,0.0,12.0,4.0,16.0,block,2,[Tr][R],4.0,0.0,12.0,0.0,2,12,1.0,0.0,1.0,0.0,4.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R]
130,0.0,0.0,4.0,6.0,10.0,block,2,[Tr][R],6.0,0.0,4.0,0.0,2,6,1.0,0.0,1.0,0.0,6.0,0.0,4.0,0.0,[Tr][Tr][Tr][Tr][R][R][R][R][R][R]
131,0.0,0.0,6.0,6.0,12.0,block,2,[Tr][R],6.0,0.0,6.0,0.0,2,6,1.0,0.0,1.0,0.0,6.0,0.0,6.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R]
132,0.0,0.0,8.0,6.0,14.0,block,2,[Tr][R],6.0,0.0,8.0,0.0,2,8,1.0,0.0,1.0,0.0,6.0,0.0,8.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R]
133,0.0,0.0,10.0,6.0,16.0,block,2,[Tr][R],6.0,0.0,10.0,0.0,2,10,1.0,0.0,1.0,0.0,6.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R]
134,0.0,0.0,12.0,6.0,18.0,block,2,[Tr][R],6.0,0.0,12.0,0.0,2,12,1.0,0.0,1.0,0.0,6.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R]
135,0.0,0.0,4.0,8.0,12.0,block,2,[Tr][R],8.0,0.0,4.0,0.0,2,8,1.0,0.0,1.0,0.0,8.0,0.0,4.0,0.0,[Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R]
136,0.0,0.0,6.0,8.0,14.0,block,2,[Tr][R],8.0,0.0,6.0,0.0,2,8,1.0,0.0,1.0,0.0,8.0,0.0,6.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R]
137,0.0,0.0,8.0,8.0,16.0,block,2,[Tr][R],8.0,0.0,8.0,0.0,2,8,1.0,0.0,1.0,0.0,8.0,0.0,8.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R]
138,0.0,0.0,10.0,8.0,18.0,block,2,[Tr][R],8.0,0.0,10.0,0.0,2,10,1.0,0.0,1.0,0.0,8.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R]
139,0.0,0.0,12.0,8.0,20.0,block,2,[Tr][R],8.0,0.0,12.0,0.0,2,12,1.0,0.0,1.0,0.0,8.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R]
140,0.0,0.0,4.0,10.0,14.0,block,2,[Tr][R],10.0,0.0,4.0,0.0,2,10,1.0,0.0,1.0,0.0,10.0,0.0,4.0,0.0,[Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R]
141,0.0,0.0,6.0,10.0,16.0,block,2,[Tr][R],10.0,0.0,6.0,0.0,2,10,1.0,0.0,1.0,0.0,10.0,0.0,6.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R]
142,0.0,0.0,8.0,10.0,18.0,block,2,[Tr][R],10.0,0.0,8.0,0.0,2,10,1.0,0.0,1.0,0.0,10.0,0.0,8.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R]
143,0.0,0.0,10.0,10.0,20.0,block,2,[Tr][R],10.0,0.0,10.0,0.0,2,10,1.0,0.0,1.0,0.0,10.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R]
144,0.0,0.0,12.0,10.0,22.0,block,2,[Tr][R],10.0,0.0,12.0,0.0,2,12,1.0,0.0,1.0,0.0,10.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R]
145,0.0,0.0,4.0,12.0,16.0,block,2,[Tr][R],12.0,0.0,4.0,0.0,2,12,1.0,0.0,1.0,0.0,12.0,0.0,4.0,0.0,[Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][R][R]
146,0.0,0.0,6.0,12.0,18.0,block,2,[Tr][R],12.0,0.0,6.0,0.0,2,12,1.0,0.0,1.0,0.0,12.0,0.0,6.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][R][R]
147,0.0,0.0,8.0,12.0,20.0,block,2,[Tr][R],12.0,0.0,8.0,0.0,2,12,1.0,0.0,1.0,0.0,12.0,0.0,8.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][R][R]
148,0.0,0.0,10.0,12.0,22.0,block,2,[Tr][R],12.0,0.0,10.0,0.0,2,12,1.0,0.0,1.0,0.0,12.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][R][R]
149,0.0,0.0,12.0,12.0,24.0,block,2,[Tr][R],12.0,0.0,12.0,0.0,2,12,1.0,0.0,1.0,0.0,12.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][R][R]
150,8.0,4.0,0.0,0.0,12.0,block,3,[W][Ta][W],0.0,4.0,0.0,4.0,2,4,0.0,1.0,0.0,2.0,0.0,4.0,0.0,4.0,[W][W][W][W][Ta][Ta][Ta][Ta][W][W][W][W]
151,10.0,4.0,0.0,0.0,14.0,block,3,[W][Ta][W],0.0,4.0,0.0,5.0,2,6,0.0,1.0,0.0,2.0,0.0,4.0,0.0,6.0,[W][W][W][W][W][W][Ta][Ta][Ta][Ta][W][W][W][W]
152,12.0,4.0,0.0,0.0,16.0,block,3,[W][Ta][W],0.0,4.0,0.0,6.0,2,8,0.0,1.0,0.0,2.0,0.0,4.0,0.0,8.0,[W][W][W][W][W][W][W][W][Ta][Ta][Ta][Ta][W][W][W][W]
153,14.0,4.0,0.0,0.0,18.0,block,3,[W][Ta][W],0.0,4.0,0.0,7.0,2,10,0.0,1.0,0.0,2.0,0.0,4.0,0.0,10.0,[W][W][W][W][W][W][W][W][W][W][Ta][Ta][Ta][Ta][W][W][W][W]
154,16.0,4.0,0.0,0.0,20.0,block,3,[W][Ta][W],0.0,4.0,0.0,8.0,2,12,0.0,1.0,0.0,2.0,0.0,4.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][Ta][Ta][Ta][Ta][W][W][W][W]
155,8.0,6.0,0.0,0.0,14.0,block,3,[W][Ta][W],0.0,6.0,0.0,4.0,2,6,0.0,1.0,0.0,2.0,0.0,6.0,0.0,4.0,[W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W]
156,10.0,6.0,0.0,0.0,16.0,block,3,[W][Ta][W],0.0,6.0,0.0,5.0,2,6,0.0,1.0,0.0,2.0,0.0,6.0,0.0,6.0,[W][W][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W]
157,12.0,6.0,0.0,0.0,18.0,block,3,[W][Ta][W],0.0,6.0,0.0,6.0,2,8,0.0,1.0,0.0,2.0,0.0,6.0,0.0,8.0,[W][W][W][W][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W]
158,14.0,6.0,0.0,0.0,20.0,block,3,[W][Ta][W],0.0,6.0,0.0,7.0,2,10,0.0,1.0,0.0,2.0,0.0,6.0,0.0,10.0,[W][W][W][W][W][W][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W]
159,16.0,6.0,0.0,0.0,22.0,block,3,[W][Ta][W],0.0,6.0,0.0,8.0,2,12,0.0,1.0,0.0,2.0,0.0,6.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W]
160,8.0,8.0,0.0,0.0,16.0,block,3,[W][Ta][W],0.0,8.0,0.0,4.0,2,8,0.0,1.0,0.0,2.0,0.0,8.0,0.0,4.0,[W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W]
161,10.0,8.0,0.0,0.0,18.0,block,3,[W][Ta][W],0.0,8.0,0.0,5.0,2,8,0.0,1.0,0.0,2.0,0.0,8.0,0.0,6.0,[W][W][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W]
162,12.0,8.0,0.0,0.0,20.0,block,3,[W][Ta][W],0.0,8.0,0.0,6.0,2,8,0.0,1.0,0.0,2.0,0.0,8.0,0.0,8.0,[W][W][W][W][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W]
163,14.0,8.0,0.0,0.0,22.0,block,3,[W][Ta][W],0.0,8.0,0.0,7.0,2,10,0.0,1.0,0.0,2.0,0.0,8.0,0.0,10.0,[W][W][W][W][W][W][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W]
164,16.0,8.0,0.0,0.0,24.0,block,3,[W][Ta][W],0.0,8.0,0.0,8.0,2,12,0.0,1.0,0.0,2.0,0.0,8.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W]
165,8.0,10.0,0.0,0.0,18.0,block,3,[W][Ta][W],0.0,10.0,0.0,4.0,2,10,0.0,1.0,0.0,2.0,0.0,10.0,0.0,4.0,[W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W]
166,10.0,10.0,0.0,0.0,20.0,block,3,[W][Ta][W],0.0,10.0,0.0,5.0,2,10,0.0,1.0,0.0,2.0,0.0,10.0,0.0,6.0,[W][W][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W]
167,12.0,10.0,0.0,0.0,22.0,block,3,[W][Ta][W],0.0,10.0,0.0,6.0,2,10,0.0,1.0,0.0,2.0,0.0,10.0,0.0,8.0,[W][W][W][W][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W]
168,14.0,10.0,0.0,0.0,24.0,block,3,[W][Ta][W],0.0,10.0,0.0,7.0,2,10,0.0,1.0,0.0,2.0,0.0,10.0,0.0,10.0,[W][W][W][W][W][W][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W]
169,16.0,10.0,0.0,0.0,26.0,block,3,[W][Ta][W],0.0,10.0,0.0,8.0,2,12,0.0,1.0,0.0,2.0,0.0,10.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W]
170,8.0,12.0,0.0,0.0,20.0,block,3,[W][Ta][W],0.0,12.0,0.0,4.0,2,12,0.0,1.0,0.0,2.0,0.0,12.0,0.0,4.0,[W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W]
171,10.0,12.0,0.0,0.0,22.0,block,3,[W][Ta][W],0.0,12.0,0.0,5.0,2,12,0.0,1.0,0.0,2.0,0.0,12.0,0.0,6.0,[W][W][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W]
172,12.0,12.0,0.0,0.0,24.0,block,3,[W][Ta][W],0.0,12.0,0.0,6.0,2,12,0.0,1.0,0.0,2.0,0.0,12.0,0.0,8.0,[W][W][W][W][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W]
173,14.0,12.0,0.0,0.0,26.0,block,3,[W][Ta][W],0.0,12.0,0.0,7.0,2,12,0.0,1.0,0.0,2.0,0.0,12.0,0.0,10.0,[W][W][W][W][W][W][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W]
174,16.0,12.0,0.0,0.0,28.0,block,3,[W][Ta][W],0.0,12.0,0.0,8.0,2,12,0.0,1.0,0.0,2.0,0.0,12.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W]
175,10.0,4.0,0.0,0.0,14.0,block,3,[W][Ta][W],0.0,4.0,0.0,5.0,2,6,0.0,1.0,0.0,2.0,0.0,4.0,0.0,6.0,[W][W][W][W][Ta][Ta][Ta][Ta][W][W][W][W][W][W]
176,12.0,4.0,0.0,0.0,16.0,block,3,[W][Ta][W],0.0,4.0,0.0,6.0,2,6,0.0,1.0,0.0,2.0,0.0,4.0,0.0,6.0,[W][W][W][W][W][W][Ta][Ta][Ta][Ta][W][W][W][W][W][W]
177,14.0,4.0,0.0,0.0,18.0,block,3,[W][Ta][W],0.0,4.0,0.0,7.0,2,8,0.0,1.0,0.0,2.0,0.0,4.0,0.0,8.0,[W][W][W][W][W][W][W][W][Ta][Ta][Ta][Ta][W][W][W][W][W][W]
178,16.0,4.0,0.0,0.0,20.0,block,3,[W][Ta][W],0.0,4.0,0.0,8.0,2,10,0.0,1.0,0.0,2.0,0.0,4.0,0.0,10.0,[W][W][W][W][W][W][W][W][W][W][Ta][Ta][Ta][Ta][W][W][W][W][W][W]
179,18.0,4.0,0.0,0.0,22.0,block,3,[W][Ta][W],0.0,4.0,0.0,9.0,2,12,0.0,1.0,0.0,2.0,0.0,4.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][Ta][Ta][Ta][Ta][W][W][W][W][W][W]
180,10.0,6.0,0.0,0.0,16.0,block,3,[W][Ta][W],0.0,6.0,0.0,5.0,2,6,0.0,1.0,0.0,2.0,0.0,6.0,0.0,6.0,[W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W][W][W]
181,12.0,6.0,0.0,0.0,18.0,block,3,[W][Ta][W],0.0,6.0,0.0,6.0,2,6,0.0,1.0,0.0,2.0,0.0,6.0,0.0,6.0,[W][W][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W][W][W]
182,14.0,6.0,0.0,0.0,20.0,block,3,[W][Ta][W],0.0,6.0,0.0,7.0,2,8,0.0,1.0,0.0,2.0,0.0,6.0,0.0,8.0,[W][W][W][W][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W][W][W]
183,16.0,6.0,0.0,0.0,22.0,block,3,[W][Ta][W],0.0,6.0,0.0,8.0,2,10,0.0,1.0,0.0,2.0,0.0,6.0,0.0,10.0,[W][W][W][W][W][W][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W][W][W]
184,18.0,6.0,0.0,0.0,24.0,block,3,[W][Ta][W],0.0,6.0,0.0,9.0,2,12,0.0,1.0,0.0,2.0,0.0,6.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W][W][W]
185,10.0,8.0,0.0,0.0,18.0,block,3,[W][Ta][W],0.0,8.0,0.0,5.0,2,8,0.0,1.0,0.0,2.0,0.0,8.0,0.0,6.0,[W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W][W][W]
186,12.0,8.0,0.0,0.0,20.0,block,3,[W][Ta][W],0.0,8.0,0.0,6.0,2,8,0.0,1.0,0.0,2.0,0.0,8.0,0.0,6.0,[W][W][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W][W][W]
187,14.0,8.0,0.0,0.0,22.0,block,3,[W][Ta][W],0.0,8.0,0.0,7.0,2,8,0.0,1.0,0.0,2.0,0.0,8.0,0.0,8.0,[W][W][W][W][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W][W][W]
188,16.0,8.0,0.0,0.0,24.0,block,3,[W][Ta][W],0.0,8.0,0.0,8.0,2,10,0.0,1.0,0.0,2.0,0.0,8.0,0.0,10.0,[W][W][W][W][W][W][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W][W][W]
189,18.0,8.0,0.0,0.0,26.0,block,3,[W][Ta][W],0.0,8.0,0.0,9.0,2,12,0.0,1.0,0.0,2.0,0.0,8.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W][W][W]
190,10.0,10.0,0.0,0.0,20.0,block,3,[W][Ta][W],0.0,10.0,0.0,5.0,2,10,0.0,1.0,0.0,2.0,0.0,10.0,0.0,6.0,[W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W][W][W]
191,12.0,10.0,0.0,0.0,22.0,block,3,[W][Ta][W],0.0,10.0,0.0,6.0,2,10,0.0,1.0,0.0,2.0,0.0,10.0,0.0,6.0,[W][W][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W][W][W]
192,14.0,10.0,0.0,0.0,24.0,block,3,[W][Ta][W],0.0,10.0,0.0,7.0,2,10,0.0,1.0,0.0,2.0,0.0,10.0,0.0,8.0,[W][W][W][W][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W][W][W]
193,16.0,10.0,0.0,0.0,26.0,block,3,[W][Ta][W],0.0,10.0,0.0,8.0,2,10,0.0,1.0,0.0,2.0,0.0,10.0,0.0,10.0,[W][W][W][W][W][W][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W][W][W]
194,18.0,10.0,0.0,0.0,28.0,block,3,[W][Ta][W],0.0,10.0,0.0,9.0,2,12,0.0,1.0,0.0,2.0,0.0,10.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W][W][W]
195,10.0,12.0,0.0,0.0,22.0,block,3,[W][Ta][W],0.0,12.0,0.0,5.0,2,12,0.0,1.0,0.0,2.0,0.0,12.0,0.0,6.0,[W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W][W][W]
196,12.0,12.0,0.0,0.0,24.0,block,3,[W][Ta][W],0.0,12.0,0.0,6.0,2,12,0.0,1.0,0.0,2.0,0.0,12.0,0.0,6.0,[W][W][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W][W][W]
197,14.0,12.0,0.0,0.0,26.0,block,3,[W][Ta][W],0.0,12.0,0.0,7.0,2,12,0.0,1.0,0.0,2.0,0.0,12.0,0.0,8.0,[W][W][W][W][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W][W][W]
198,16.0,12.0,0.0,0.0,28.0,block,3,[W][Ta][W],0.0,12.0,0.0,8.0,2,12,0.0,1.0,0.0,2.0,0.0,12.0,0.0,10.0,[W][W][W][W][W][W][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W][W][W]
